% Context
% Using TA-Lib : Technical Analysis Library. Backtest on the SPY Index data, using support and resistance indicators or any other indicator. 
% Content
% Data contains daily SPY Index: 
% Date    Open    High    Low Close   Adj Close   Volume
% Acknowledgements
% Support for Resistance: Technical Analysis
% WIKI link: https://en.wikipedia.org/wiki/Support_and_resistance
% Inspiration
% Do your best for the backtest and technical indicator implementation
@RELATION Technical-Indicator-Backtest

@ATTRIBUTE Date STRING
@ATTRIBUTE Open REAL
@ATTRIBUTE High REAL
@ATTRIBUTE Low REAL
@ATTRIBUTE Close REAL
@ATTRIBUTE Adj_Close REAL
@ATTRIBUTE Volume INTEGER

@DATA
6/12/2006,125.879997,125.93,123.82,123.989998,123.989998,95815900
6/13/2006,123.739998,124.839996,122.550003,122.550003,122.550003,185688800
6/14/2006,122.839996,123.629997,122.339996,123.5,123.5,163566400
6/15/2006,123.949997,126.360001,123.860001,126.120003,126.120003,134057000
6/16/2006,125.290001,125.559998,124.459999,124.650002,124.650002,94253500
6/19/2006,125.400002,125.480003,123.550003,123.66999799999999,123.66999799999999,95804400
6/20/2006,124.010002,124.809998,123.720001,124.089996,124.089996,65494700
6/21/2006,124.0,125.699997,123.959999,125.010002,125.010002,75008200
6/22/2006,124.949997,125.059998,124.040001,124.459999,124.459999,74566100
6/23/2006,124.33000200000001,125.300003,124.029999,124.440002,124.440002,54107000
6/26/2006,124.540001,125.059998,124.25,124.989998,124.989998,37899600
6/27/2006,125.010002,125.290001,123.769997,123.910004,123.910004,69780200
6/28/2006,124.190002,124.769997,123.650002,124.75,124.75,62368100
6/29/2006,125.199997,127.349998,125.16999799999999,127.269997,127.269997,110634800
6/30/2006,127.540001,127.660004,126.959999,127.279999,127.279999,54227800
7/3/2006,127.43,128.009995,127.309998,127.800003,127.800003,23914000
7/5/2006,127.290001,127.449997,126.519997,127.07,127.07,69653400
7/6/2006,127.199997,127.849998,127.08000200000001,127.440002,127.440002,50100300
7/7/2006,127.190002,127.559998,126.290001,126.610001,126.610001,81626500
7/10/2006,126.940002,127.43,126.410004,126.849998,126.849998,60964100
7/11/2006,126.610001,127.410004,125.940002,127.410004,127.410004,73640800
7/12/2006,127.150002,127.400002,125.720001,126.050003,126.050003,82561300
7/13/2006,125.449997,125.68,124.0,124.0,124.0,102405700
7/14/2006,124.129997,124.260002,122.83000200000001,123.519997,123.519997,103242500
7/17/2006,123.519997,124.099998,123.150002,123.339996,123.339996,81159000
7/18/2006,123.709999,124.050003,122.389999,123.970001,123.970001,122771000
7/19/2006,124.18,126.260002,123.720001,125.690002,125.690002,133565300
7/20/2006,126.120003,126.300003,124.660004,124.83000200000001,124.83000200000001,112259800
7/21/2006,125.150002,125.190002,123.82,123.949997,123.949997,101560000
7/24/2006,124.440002,126.32,124.440002,126.209999,126.209999,92884000
7/25/2006,125.980003,127.300003,125.720001,126.660004,126.660004,95480700
7/26/2006,126.589996,127.449997,126.18,126.83000200000001,126.83000200000001,84525800
7/27/2006,127.379997,127.690002,126.199997,126.709999,126.709999,87257100
7/28/2006,127.040001,128.139999,126.860001,127.980003,127.980003,82137000
7/31/2006,127.660004,127.959999,127.449997,127.849998,127.849998,49593100
8/1/2006,127.339996,127.379997,126.599998,127.220001,127.220001,65225600
8/2/2006,127.58000200000001,128.46000700000002,127.550003,128.080002,128.080002,64770900
8/3/2006,127.339996,128.550003,127.150002,128.419998,128.419998,63693800
8/4/2006,129.080002,129.429993,127.480003,128.199997,128.199997,96294200
8/7/2006,127.900002,128.080002,127.400002,127.900002,127.900002,45377300
8/8/2006,128.08999599999999,128.46000700000002,126.949997,127.410004,127.410004,90901300
8/9/2006,128.179993,128.600006,126.610001,126.980003,126.980003,78910600
8/10/2006,126.58000200000001,127.5,126.279999,127.370003,127.370003,69322300
8/11/2006,127.16999799999999,127.199997,126.389999,127.010002,127.010002,47482200
8/14/2006,127.629997,128.16000400000001,126.91999799999999,127.110001,127.110001,57839000
8/15/2006,128.25,128.869995,127.900002,128.630005,128.630005,68143000
8/16/2006,129.320007,129.889999,129.03999299999998,129.699997,129.699997,71737600
8/17/2006,129.580002,130.369995,129.490005,130.029999,130.029999,70992800
8/18/2006,130.190002,130.690002,129.58999599999999,130.690002,130.690002,58288400
8/21/2006,130.179993,130.279999,129.800003,130.130005,130.130005,42133600
8/22/2006,129.990005,130.520004,129.679993,130.119995,130.119995,60839900
8/23/2006,130.179993,130.440002,129.190002,129.759995,129.759995,66592100
8/24/2006,129.990005,130.100006,129.399994,129.649994,129.649994,57983000
8/25/2006,129.639999,130.25,129.550003,129.809998,129.809998,41756000
8/28/2006,129.649994,130.820007,129.639999,130.429993,130.429993,52681500
8/29/2006,130.490005,130.830002,129.809998,130.580002,130.580002,61817800
8/30/2006,130.869995,131.03999299999998,130.550003,130.66000400000001,130.66000400000001,50052200
8/31/2006,130.850006,130.990005,130.580002,130.639999,130.639999,37510300
9/1/2006,131.139999,131.580002,130.83999599999999,131.419998,131.419998,48794500
9/5/2006,131.509995,131.850006,131.199997,131.669998,131.669998,52348300
9/6/2006,131.110001,131.16000400000001,130.330002,130.509995,130.509995,53795600
9/7/2006,130.059998,130.570007,129.350006,129.91000400000001,129.91000400000001,86269400
9/8/2006,130.080002,130.46000700000002,129.830002,130.279999,130.279999,45096300
9/11/2006,129.860001,130.690002,129.479996,130.41000400000001,130.41000400000001,68496600
9/12/2006,130.559998,131.83999599999999,130.369995,131.690002,131.690002,69875600
9/13/2006,131.639999,132.449997,131.520004,132.220001,132.220001,62898400
9/14/2006,131.96000700000002,132.240005,131.75,132.229996,132.229996,57805400
9/15/2006,132.309998,132.389999,131.679993,131.96000700000002,131.96000700000002,76703100
9/18/2006,131.78999299999998,132.389999,131.649994,132.139999,132.139999,64154100
9/19/2006,132.119995,132.130005,131.070007,131.809998,131.809998,92089100
9/20/2006,132.25,132.770004,132.059998,132.509995,132.509995,75204100
9/21/2006,132.610001,132.75,131.419998,131.869995,131.869995,88932500
9/22/2006,131.669998,131.679993,131.0,131.470001,131.470001,65966800
9/25/2006,131.729996,132.850006,131.050003,132.479996,132.479996,92299100
9/26/2006,132.5,133.600006,132.399994,133.580002,133.580002,73962700
9/27/2006,133.490005,133.970001,133.270004,133.740005,133.740005,82432200
9/28/2006,133.740005,133.990005,133.279999,133.690002,133.690002,58597500
9/29/2006,133.800003,133.940002,133.479996,133.580002,133.580002,47966600
10/2/2006,133.53999299999998,133.830002,132.949997,133.080002,133.080002,51687400
10/3/2006,132.889999,133.869995,132.649994,133.360001,133.360001,73108100
10/4/2006,133.229996,135.0,133.080002,134.919998,134.919998,80890500
10/5/2006,134.919998,135.41000400000001,134.75,135.179993,135.179993,60505900
10/6/2006,134.949997,135.100006,134.399994,135.009995,135.009995,64983600
10/9/2006,134.850006,135.300003,134.639999,135.08999599999999,135.08999599999999,41176800
10/10/2006,135.100006,135.449997,134.83999599999999,135.270004,135.270004,56403700
10/11/2006,134.83999599999999,135.429993,134.300003,135.110001,135.110001,104071800
10/12/2006,135.449997,136.389999,135.399994,136.279999,136.279999,59158600
10/13/2006,136.16000400000001,136.71000700000002,136.03999299999998,136.630005,136.630005,53944000
10/16/2006,136.520004,137.050003,136.419998,136.83999599999999,136.83999599999999,42273000
10/17/2006,136.470001,136.699997,135.669998,136.41000400000001,136.41000400000001,90500600
10/18/2006,137.03999299999998,137.369995,136.100006,136.58999599999999,136.58999599999999,86848600
10/19/2006,136.389999,136.880005,136.229996,136.809998,136.809998,64063200
10/20/2006,136.83999599999999,136.949997,136.330002,136.83999599999999,136.83999599999999,48094500
10/23/2006,136.559998,137.800003,136.389999,137.470001,137.470001,66219900
10/24/2006,137.279999,137.929993,137.220001,137.880005,137.880005,53234900
10/25/2006,137.740005,138.41000400000001,137.509995,138.350006,138.350006,78105400
10/26/2006,138.66000400000001,139.0,137.979996,138.779999,138.779999,66843700
10/27/2006,138.610001,138.75,137.630005,137.91000400000001,137.91000400000001,80238000
10/30/2006,137.66000400000001,138.199997,137.399994,137.809998,137.809998,49717800
10/31/2006,138.070007,138.259995,137.25,137.78999299999998,137.78999299999998,71274100
11/1/2006,138.220001,138.309998,136.720001,136.860001,136.860001,83005600
11/2/2006,136.509995,137.009995,136.360001,136.779999,136.779999,60693100
11/3/2006,137.270004,137.389999,135.619995,136.53999299999998,136.53999299999998,71346400
11/6/2006,136.96000700000002,138.279999,136.949997,138.080002,138.080002,63303300
11/7/2006,138.199997,138.979996,138.0,138.610001,138.610001,63318900
11/8/2006,138.0,139.050003,136.860001,138.91000400000001,138.91000400000001,87517800
11/9/2006,139.009995,139.139999,137.899994,138.179993,138.179993,95916300
11/10/2006,138.139999,138.33999599999999,137.720001,138.240005,138.240005,48991500
11/13/2006,138.179993,139.03999299999998,138.070007,138.580002,138.580002,59398200
11/14/2006,138.970001,139.740005,138.119995,139.619995,139.619995,96704000
11/15/2006,139.570007,140.449997,139.529999,140.020004,140.020004,76509600
11/16/2006,140.440002,140.679993,139.490005,140.380005,140.380005,76728800
11/17/2006,139.929993,140.429993,139.729996,140.419998,140.419998,56353800
11/20/2006,140.300003,140.740005,139.940002,140.5,140.5,69174200
11/21/2006,140.490005,140.669998,140.28999299999998,140.639999,140.639999,51367900
11/22/2006,140.75,141.16000400000001,140.5,140.919998,140.919998,45505300
11/24/2006,140.240005,140.83999599999999,140.199997,140.350006,140.350006,30998000
11/27/2006,140.279999,140.350006,138.380005,138.419998,138.419998,84545100
11/28/2006,138.240005,139.16000400000001,138.110001,139.020004,139.020004,106652900
11/29/2006,139.470001,140.529999,139.080002,140.470001,140.470001,90034900
11/30/2006,140.440002,141.050003,139.759995,140.529999,140.529999,83994300
12/1/2006,140.529999,140.66000400000001,138.970001,140.220001,140.220001,126080000
12/4/2006,140.25,141.550003,140.229996,141.28999299999998,141.28999299999998,87813200
12/5/2006,141.559998,141.96000700000002,141.259995,141.899994,141.899994,73374400
12/6/2006,141.869995,142.070007,141.5,141.779999,141.779999,53253200
12/7/2006,142.029999,142.300003,141.110001,141.16000400000001,141.16000400000001,62857400
12/8/2006,141.130005,141.899994,140.779999,141.419998,141.419998,79625500
12/11/2006,141.419998,142.08999599999999,141.33999599999999,141.830002,141.830002,39779400
12/12/2006,141.690002,141.869995,140.889999,141.720001,141.720001,77451600
12/13/2006,142.229996,142.33999599999999,141.559998,141.869995,141.869995,55520200
12/14/2006,141.860001,143.240005,141.83999599999999,143.119995,143.119995,64755200
12/15/2006,142.639999,142.889999,142.240005,142.33999599999999,142.33999599999999,70857400
12/18/2006,142.53999299999998,142.880005,141.75,141.949997,141.949997,48954600
12/19/2006,141.550003,142.559998,141.190002,142.220001,142.220001,65023600
12/20/2006,142.279999,142.66000400000001,142.009995,142.139999,142.139999,41469600
12/21/2006,142.270004,142.429993,141.320007,141.619995,141.619995,48698400
12/22/2006,141.639999,141.649994,140.669998,140.75,140.75,62069100
12/26/2006,140.809998,141.610001,140.779999,141.580002,141.580002,32696900
12/27/2006,141.869995,142.600006,141.830002,142.509995,142.509995,39727100
12/28/2006,142.41000400000001,142.699997,141.990005,142.21000700000002,142.21000700000002,37288800
12/29/2006,142.059998,142.53999299999998,141.429993,141.619995,141.619995,45461200
1/3/2007,142.25,142.860001,140.570007,141.369995,141.369995,94807600
1/4/2007,141.229996,142.050003,140.610001,141.669998,141.669998,69620600
1/5/2007,141.330002,141.399994,140.380005,140.53999299999998,140.53999299999998,76645300
1/8/2007,140.820007,141.41000400000001,140.25,141.190002,141.190002,71655000
1/9/2007,141.309998,141.600006,140.399994,141.070007,141.070007,75680100
1/10/2007,140.580002,141.570007,140.300003,141.53999299999998,141.53999299999998,72428000
1/11/2007,141.580002,142.619995,141.5,142.16000400000001,142.16000400000001,54476800
1/12/2007,142.149994,143.240005,142.110001,143.240005,143.240005,55370600
1/16/2007,143.070007,143.440002,142.729996,142.96000700000002,142.96000700000002,44871300
1/17/2007,142.850006,143.46000700000002,142.729996,143.020004,143.020004,50241400
1/18/2007,143.169998,143.259995,142.309998,142.53999299999998,142.53999299999998,68177300
1/19/2007,142.53999299999998,143.100006,142.46000700000002,142.820007,142.820007,56973000
1/22/2007,143.070007,143.100006,141.929993,142.380005,142.380005,60253600
1/23/2007,142.259995,143.080002,142.059998,142.800003,142.800003,54064400
1/24/2007,142.970001,143.979996,142.91000400000001,143.949997,143.949997,55834700
1/25/2007,143.860001,143.919998,142.009995,142.259995,142.259995,73583800
1/26/2007,142.570007,142.649994,141.580002,142.130005,142.130005,67255600
1/29/2007,142.190002,142.800003,141.740005,142.050003,142.050003,66114600
1/30/2007,142.350006,142.860001,142.059998,142.78999299999998,142.78999299999998,70407600
1/31/2007,142.630005,144.130005,142.399994,143.75,143.75,91868600
2/1/2007,144.149994,144.66000400000001,143.91000400000001,144.610001,144.610001,69312400
2/2/2007,144.729996,144.949997,144.380005,144.809998,144.809998,49607000
2/5/2007,144.699997,144.940002,144.33999599999999,144.850006,144.850006,45705300
2/6/2007,144.970001,145.029999,144.330002,144.889999,144.889999,57081300
2/7/2007,145.119995,145.360001,144.570007,145.21000700000002,145.21000700000002,55669700
2/8/2007,144.779999,145.119995,144.270004,145.020004,145.020004,70641000
2/9/2007,145.059998,145.330002,143.389999,143.940002,143.940002,79084400
2/12/2007,143.940002,144.03999299999998,143.190002,143.449997,143.449997,65657000
2/13/2007,143.770004,144.899994,143.759995,144.66000400000001,144.66000400000001,64081800
2/14/2007,144.800003,145.899994,144.779999,145.610001,145.610001,66039400
2/15/2007,145.669998,145.949997,145.429993,145.800003,145.800003,38715200
2/16/2007,145.440002,145.759995,145.229996,145.729996,145.729996,39841800
2/20/2007,145.559998,146.199997,145.0,146.03999299999998,146.03999299999998,56911800
2/21/2007,145.610001,146.070007,145.350006,145.979996,145.979996,63971600
2/22/2007,146.050003,146.419998,145.169998,145.869995,145.869995,79067400
2/23/2007,145.740005,145.78999299999998,145.029999,145.300003,145.300003,71966200
2/26/2007,145.830002,145.949997,144.75,145.169998,145.169998,69192800
2/27/2007,143.880005,144.199997,139.0,139.5,139.5,274466500
2/28/2007,140.389999,141.979996,139.800003,140.929993,140.929993,177536300
3/1/2007,139.33999599999999,141.25,138.050003,140.509995,140.509995,212828600
3/2/2007,140.050003,140.66000400000001,138.66000400000001,138.669998,138.669998,162574000
3/5/2007,137.929993,139.580002,137.330002,137.350006,137.350006,143750400
3/6/2007,138.779999,140.119995,137.720001,139.699997,139.699997,143333300
3/7/2007,139.58999599999999,140.46000700000002,139.399994,139.559998,139.559998,115144900
3/8/2007,140.53999299999998,141.16000400000001,140.070007,140.740005,140.740005,117891600
3/9/2007,141.309998,141.419998,140.080002,140.779999,140.779999,107765100
3/12/2007,140.419998,141.33999599999999,140.16000400000001,140.990005,140.990005,80366900
3/13/2007,140.179993,140.770004,138.03999299999998,138.25,138.25,190605200
3/14/2007,138.429993,139.360001,136.75,139.279999,139.279999,231853800
3/15/2007,138.970001,139.990005,138.800003,139.470001,139.470001,132435900
3/16/2007,139.309998,139.630005,138.119995,138.529999,138.529999,121531600
3/19/2007,139.259995,140.330002,139.149994,140.199997,140.199997,96161200
3/20/2007,140.080002,141.050003,139.96000700000002,140.970001,140.970001,82147400
3/21/2007,141.100006,143.649994,140.820007,143.28999299999998,143.28999299999998,152368700
3/22/2007,143.479996,143.679993,142.78999299999998,143.179993,143.179993,118942200
3/23/2007,143.279999,143.809998,143.149994,143.389999,143.389999,74416800
3/26/2007,143.5,143.649994,142.08999599999999,143.199997,143.199997,113787500
3/27/2007,143.119995,143.16000400000001,142.389999,142.860001,142.860001,99864600
3/28/2007,142.139999,142.470001,141.259995,141.820007,141.820007,152907900
3/29/2007,142.53999299999998,142.610001,141.190002,141.970001,141.970001,139432700
3/30/2007,142.240005,142.83999599999999,140.559998,142.0,142.0,128194100
4/2/2007,142.16000400000001,142.46000700000002,141.479996,142.16000400000001,142.16000400000001,79416400
4/3/2007,142.970001,143.979996,142.91000400000001,143.690002,143.690002,82417800
4/4/2007,143.690002,143.949997,143.16000400000001,143.850006,143.850006,63995200
4/5/2007,143.669998,144.440002,143.610001,144.240005,144.240005,46822800
4/9/2007,144.649994,144.800003,144.149994,144.440002,144.440002,50967400
4/10/2007,144.330002,144.850006,144.270004,144.610001,144.610001,56620000
4/11/2007,144.820007,144.860001,143.53999299999998,144.020004,144.020004,106365700
4/12/2007,143.740005,144.919998,143.33999599999999,144.66000400000001,144.66000400000001,115534400
4/13/2007,144.899994,145.320007,144.360001,145.320007,145.320007,84287000
4/16/2007,145.830002,146.860001,145.820007,146.699997,146.699997,83064600
4/17/2007,146.970001,147.399994,146.649994,147.08999599999999,147.08999599999999,108424100
4/18/2007,146.600006,147.699997,146.570007,147.270004,147.270004,88345300
4/19/2007,146.550003,147.399994,146.360001,147.229996,147.229996,102947700
4/20/2007,148.220001,148.619995,147.03999299999998,148.619995,148.619995,124114100
4/23/2007,148.369995,148.729996,147.970001,148.059998,148.059998,77270800
4/24/2007,148.229996,148.399994,147.320007,148.119995,148.119995,114471000
4/25/2007,148.729996,149.66000400000001,148.020004,149.479996,149.479996,108418800
4/26/2007,149.490005,149.800003,149.100006,149.649994,149.649994,88741600
4/27/2007,149.08999599999999,149.740005,148.83999599999999,149.529999,149.529999,108191100
4/30/2007,149.639999,149.740005,148.21000700000002,148.28999299999998,148.28999299999998,100874100
5/1/2007,148.419998,149.470001,147.669998,148.669998,148.669998,134342700
5/2/2007,148.899994,149.949997,148.75,149.53999299999998,149.53999299999998,87129800
5/3/2007,149.970001,150.399994,149.729996,150.350006,150.350006,86569700
5/4/2007,150.75,151.119995,150.220001,150.919998,150.919998,96409000
5/7/2007,150.880005,151.199997,150.809998,150.949997,150.949997,63461400
5/8/2007,150.580002,150.919998,150.130005,150.75,150.75,80584000
5/9/2007,150.639999,152.820007,150.369995,151.16000400000001,151.16000400000001,102070100
5/10/2007,150.729996,151.020004,149.270004,149.580002,149.580002,153617800
5/11/2007,149.75,150.929993,149.720001,150.860001,150.860001,113408900
5/14/2007,150.860001,151.300003,149.78999299999998,150.529999,150.529999,108027500
5/15/2007,150.699997,151.66000400000001,150.190002,150.570007,150.570007,180673300
5/16/2007,150.800003,151.630005,150.380005,151.600006,151.600006,114166500
5/17/2007,151.380005,151.96000700000002,151.110001,151.300003,151.300003,101132800
5/18/2007,152.009995,152.619995,151.809998,152.619995,152.619995,99182000
5/21/2007,152.580002,153.229996,152.5,152.53999299999998,152.53999299999998,174664600
5/22/2007,152.699997,153.16000400000001,152.380005,152.419998,152.419998,82148800
5/23/2007,152.949997,153.5,152.360001,152.440002,152.440002,133786600
5/24/2007,152.529999,153.21000700000002,150.740005,151.059998,151.059998,187593000
5/25/2007,151.5,152.020004,151.179993,151.690002,151.690002,83309200
5/29/2007,151.940002,152.5,151.449997,152.240005,152.240005,82020000
5/30/2007,151.46000700000002,153.53999299999998,151.33999599999999,153.479996,153.479996,129013600
5/31/2007,153.669998,153.889999,153.119995,153.320007,153.320007,114866700
6/1/2007,153.880005,154.399994,153.509995,154.080002,154.080002,107771700
6/4/2007,153.53999299999998,154.389999,153.479996,154.100006,154.100006,78008800
6/5/2007,153.740005,153.899994,152.860001,153.490005,153.490005,126917900
6/6/2007,152.860001,152.949997,151.75,151.83999599999999,151.83999599999999,164096800
6/7/2007,151.559998,152.5,149.059998,149.100006,149.100006,232414600
6/8/2007,149.580002,151.190002,149.08999599999999,151.03999299999998,151.03999299999998,175886000
6/11/2007,150.929993,151.949997,150.699997,151.300003,151.300003,102015600
6/12/2007,150.669998,151.53999299999998,149.550003,149.649994,149.649994,233898000
6/13/2007,150.5,152.070007,149.720001,151.889999,151.889999,193208200
6/14/2007,152.059998,153.119995,152.029999,152.860001,152.860001,146396500
6/15/2007,153.139999,153.66000400000001,152.929993,153.070007,153.070007,154030800
6/18/2007,153.380005,153.389999,152.66000400000001,152.889999,152.889999,88537500
6/19/2007,152.550003,153.380005,152.360001,153.270004,153.270004,110851700
6/20/2007,153.580002,153.580002,150.96000700000002,151.139999,151.139999,177119700
6/21/2007,151.080002,152.110001,150.25,151.979996,151.979996,205262000
6/22/2007,151.520004,151.770004,149.850006,150.550003,150.550003,204964700
6/25/2007,150.240005,151.25,149.020004,149.830002,149.830002,232014400
6/26/2007,150.21000700000002,150.46000700000002,148.279999,148.28999299999998,148.28999299999998,198445700
6/27/2007,148.130005,150.570007,148.059998,150.399994,150.399994,213638000
6/28/2007,150.380005,151.41000400000001,149.669998,150.380005,150.380005,157705000
6/29/2007,150.899994,151.649994,149.149994,150.429993,150.429993,199701800
7/2/2007,150.869995,151.919998,150.770004,151.78999299999998,151.78999299999998,103357000
7/3/2007,152.179993,152.5,151.990005,152.33999599999999,152.33999599999999,54048400
7/5/2007,152.399994,152.559998,151.630005,152.179993,152.179993,89279000
7/6/2007,152.380005,153.169998,151.929993,152.979996,152.979996,81109000
7/9/2007,153.16000400000001,153.360001,152.619995,153.100006,153.100006,72348100
7/10/2007,152.28999299999998,152.610001,150.770004,150.919998,150.919998,180362600
7/11/2007,150.75,152.050003,150.520004,151.990005,151.990005,175607600
7/12/2007,152.369995,154.75,152.33999599999999,154.389999,154.389999,133882500
7/13/2007,154.570007,155.46000700000002,154.389999,154.850006,154.850006,111794300
7/16/2007,154.990005,155.529999,154.580002,154.830002,154.830002,98378700
7/17/2007,154.929993,155.479996,154.679993,154.75,154.75,126201300
7/18/2007,154.229996,154.800003,153.300003,154.470001,154.470001,237887400
7/19/2007,155.199997,155.529999,154.75,155.070007,155.070007,145212700
7/20/2007,154.889999,154.990005,152.830002,153.5,153.5,245502500
7/23/2007,154.179993,154.720001,153.300003,153.970001,153.970001,121183900
7/24/2007,153.119995,154.279999,150.759995,151.300003,151.300003,256732400
7/25/2007,152.020004,152.389999,150.25,151.610001,151.610001,265214500
7/26/2007,150.190002,150.800003,146.389999,148.020004,148.020004,467592500
7/27/2007,148.21000700000002,148.869995,145.050003,145.110001,145.110001,422987600
7/30/2007,145.929993,147.809998,145.28999299999998,147.380005,147.380005,283017500
7/31/2007,148.330002,149.46000700000002,145.03999299999998,145.720001,145.720001,316976700
8/1/2007,145.179993,147.009995,143.949997,146.429993,146.429993,467670000
8/2/2007,146.759995,147.759995,145.259995,147.600006,147.600006,294758400
8/3/2007,147.279999,147.580002,143.199997,143.800003,143.800003,359398200
8/6/2007,144.21000700000002,146.830002,142.529999,146.21000700000002,146.21000700000002,324980000
8/7/2007,145.940002,149.0,145.229996,147.770004,147.770004,232568700
8/8/2007,148.41000400000001,150.58999599999999,147.33999599999999,149.830002,149.830002,274930600
8/9/2007,147.429993,148.949997,145.28999299999998,145.389999,145.389999,357622100
8/10/2007,144.389999,146.5,143.119995,144.71000700000002,144.71000700000002,411018400
8/13/2007,146.5,146.889999,145.020004,145.229996,145.229996,181917200
8/14/2007,145.699997,146.059998,142.720001,143.009995,143.009995,264134500
8/15/2007,142.720001,144.46000700000002,140.619995,141.03999299999998,141.03999299999998,323834000
8/16/2007,139.78999299999998,142.940002,137.0,142.100006,142.100006,546743700
8/17/2007,145.5,145.809998,141.389999,144.71000700000002,144.71000700000002,388218100
8/20/2007,145.169998,145.470001,143.28999299999998,144.639999,144.639999,187320400
8/21/2007,144.600006,145.970001,144.139999,144.929993,144.929993,157066400
8/22/2007,146.009995,146.800003,145.330002,146.649994,146.649994,173156700
8/23/2007,147.33999599999999,147.649994,145.610001,146.520004,146.520004,203915300
8/24/2007,146.479996,148.330002,146.279999,148.330002,148.330002,128901900
8/27/2007,147.850006,148.330002,146.729996,146.949997,146.949997,113024300
8/28/2007,146.16000400000001,146.25,143.46000700000002,143.720001,143.720001,219790700
8/29/2007,144.369995,146.740005,143.96000700000002,146.53999299999998,146.53999299999998,207654200
8/30/2007,145.449997,147.190002,145.309998,146.149994,146.149994,191817300
8/31/2007,147.649994,148.5,146.830002,147.58999599999999,147.58999599999999,185477500
9/4/2007,147.449997,149.979996,147.399994,149.080002,149.080002,120062000
9/5/2007,148.199997,148.360001,147.0,147.78999299999998,147.78999299999998,166261800
9/6/2007,147.949997,148.610001,147.119995,148.130005,148.130005,127878400
9/7/2007,146.479996,146.889999,145.259995,146.070007,146.070007,235447600
9/10/2007,146.520004,146.720001,144.330002,145.78999299999998,145.78999299999998,192305900
9/11/2007,146.240005,147.699997,146.130005,147.490005,147.490005,162081900
9/12/2007,147.28999299999998,148.440002,146.979996,147.869995,147.869995,149554600
9/13/2007,148.550003,149.449997,148.199997,148.91000400000001,148.91000400000001,154079000
9/14/2007,147.96000700000002,149.08999599999999,147.740005,148.899994,148.899994,121911000
9/17/2007,148.309998,148.649994,147.630005,148.100006,148.100006,109870800
9/18/2007,148.830002,152.5,148.130005,152.46000700000002,152.46000700000002,263759500
9/19/2007,153.41000400000001,154.389999,152.71000700000002,153.360001,153.360001,193779900
9/20/2007,153.33999599999999,153.429993,152.110001,152.279999,152.279999,175186800
9/21/2007,152.71000700000002,153.119995,151.740005,151.970001,151.970001,141457500
9/24/2007,152.419998,152.820007,151.360001,151.690002,151.690002,139450200
9/25/2007,150.809998,151.66000400000001,150.470001,151.389999,151.389999,142289900
9/26/2007,152.25,152.770004,151.389999,152.190002,152.190002,135547000
9/27/2007,152.91000400000001,153.100006,152.190002,153.08999599999999,153.08999599999999,102713300
9/28/2007,152.850006,153.190002,151.979996,152.580002,152.580002,133372100
10/1/2007,152.600006,154.75,152.5,154.300003,154.300003,148162300
10/2/2007,154.610001,154.649994,153.809998,154.08999599999999,154.08999599999999,112978800
10/3/2007,153.809998,154.41000400000001,153.009995,153.779999,153.779999,119055900
10/4/2007,154.110001,154.259995,153.58999599999999,154.020004,154.020004,76864400
10/5/2007,155.029999,156.100006,154.630005,155.850006,155.850006,134579700
10/8/2007,155.389999,155.490005,154.770004,155.020004,155.020004,71280400
10/9/2007,155.600006,156.5,155.029999,156.479996,156.479996,94054300
10/10/2007,156.03999299999998,156.440002,155.41000400000001,156.220001,156.220001,101711100
10/11/2007,156.929993,157.520004,154.53999299999998,155.470001,155.470001,233529100
10/12/2007,155.46000700000002,156.350006,155.270004,156.330002,156.330002,124546700
10/15/2007,156.270004,156.360001,153.940002,155.009995,155.009995,161151900
10/16/2007,154.41000400000001,154.520004,153.470001,153.779999,153.779999,166525700
10/17/2007,154.979996,155.08999599999999,152.470001,154.25,154.25,216687300
10/18/2007,153.449997,154.190002,153.080002,153.690002,153.690002,148367500
10/19/2007,153.08999599999999,156.479996,149.66000400000001,149.669998,149.669998,297169900
10/22/2007,148.860001,150.759995,148.66000400000001,150.53999299999998,150.53999299999998,261989800
10/23/2007,151.46000700000002,151.949997,150.25,151.759995,151.759995,180085100
10/24/2007,151.21000700000002,151.740005,148.83999599999999,151.479996,151.479996,326694200
10/25/2007,151.649994,152.28999299999998,149.880005,151.83999599999999,151.83999599999999,237374500
10/26/2007,153.059998,153.619995,151.899994,153.619995,153.619995,176484000
10/29/2007,153.929993,154.440002,153.550003,154.130005,154.130005,106841000
10/30/2007,153.449997,153.75,152.869995,153.059998,153.059998,132981600
10/31/2007,153.979996,155.270004,152.83999599999999,154.649994,154.649994,220954400
11/1/2007,153.28999299999998,153.41000400000001,150.58999599999999,151.029999,151.029999,333040800
11/2/2007,151.529999,152.0,149.21000700000002,151.199997,151.199997,331228200
11/5/2007,149.639999,151.16000400000001,148.970001,150.050003,150.050003,226841000
11/6/2007,150.860001,152.110001,149.899994,152.070007,152.070007,177800500
11/7/2007,150.440002,151.130005,147.550003,147.91000400000001,147.91000400000001,306639700
11/8/2007,147.990005,148.399994,145.070007,147.16000400000001,147.16000400000001,374509900
11/9/2007,145.690002,147.53999299999998,144.889999,145.139999,145.139999,277745100
11/12/2007,145.21000700000002,146.610001,143.699997,143.699997,143.699997,243087800
11/13/2007,145.369995,148.309998,145.220001,148.080002,148.080002,191117400
